5 header
seeds_fromRandom 3.0.0-alpha-84-g2f1e0644 -N 2000 -g 32 32 32
grid	a 32	b 32	c 32
0.7041922161923612 0.8216733552622838 0.36352582668533306 95.3683886400071 128.6616256044095 190.6554663051779 62
0.8248227549589378 0.48523028509196536 0.4275282270948125 45.321457875874444 69.41918025607332 75.59717593937883 63
0.27033131176309966 0.4510854700709672 0.7327866553303373 60.36448879972599 138.51769982793795 332.560731133943 64
0.8944838124022434 0.8871202606327551 0.38469317699544286 109.91815116805319 10.439854222915812 95.25246267859092 65
0.642330543391746 0.7274753042882319 0.4186846307408832 149.8461393939703 126.61479922667966 219.1266519110384 66
0.5533529246415096 0.9466444341034556 0.20967069653292525 119.14132080236065 109.27209811839161 140.55858989376898 67
0.29284901877546954 0.5711578309187925 0.3282388446107771 22.06825011824001 173.13628854883345 225.56539106244577 68
0.42769588654365787 0.82426617913453 0.5410264153179379 343.3332594357337 100.54554624686415 122.53258121286473 69
0.6994742877141175 0.45624886524051667 0.9547544866770382 173.26419937365307 16.325431639517024 347.8963541684396 70
0.019533504318351852 0.012006490460348391 0.60806780064148 108.68789079333082 58.76757764435543 92.03639509516765 71
0.645817312298069 0.7029606953732933 0.13942445071107826 140.87143822693048 120.14790401886009 349.8839369076812 72
0.13600053850483515 0.9918552892548033 0.9258740042852809 248.38948427602102 91.24711918590323 160.6440378604558 73
0.9559263286816123 0.8013756626082972 0.5201807699060915 231.5160456333222 152.79718940714756 304.0592836647522 74
0.479937522898588 0.10865084878685531 0.4838560391043249 204.79405020262755 86.6112341891276 61.84531588421027 75
0.6740254397598846 0.1712173504236788 0.7105353255190139 115.87601306396081 48.563692639598806 83.06693985865911 76
0.6665321370143364 0.4506171899340331 0.17785859965968995 24.348794107311225 68.19740952664267 208.2736817805968 77
0.3519973190542402 0.5199436352463367 0.38705877323500043 96.32708065364709 90.41517409385139 120.79125261627797 78
0.23395415522418156 0.7943960158428811 0.3319750238913968 203.00831323045267 78.95310827039698 116.85180352894679 79
0.32111771105454784 0.5086184039771253 0.23044443461202127 64.42274398041509 99.17529993201501 168.72800169030552 80
0.6388158372288949 0.23520329254627517 0.3960057976981691 263.8191592789169 20.033017205592433 35.93018384779616 81
0.1478754306608532 0.3584003723627029 0.2985660700963878 130.67409135509536 110.54121214536123 162.07521481097808 82
0.47723135631666513 0.42244338300029005 0.29505355961317253 238.09335325644346 150.04551381343 170.12297524277517 83
0.5090399312717827 0.3832144340997532 0.3853437454611632 263.3719896230064 49.11533309764935 335.21010927712683 84
0.3530502935884359 0.20553605093507374 0.36627009494609153 35.816275782758936 155.86069018093607 79.74525667641014 85
0.3840072658785377 0.6674194834835522 0.6978599245803783 34.82376248145545 27.854989910317673 311.55389294417324 86
0.11514457459604444 0.05180669439680214 0.238514912646849 224.88321488076267 88.90337242763012 185.46343186325666 87
0.6386099781969878 0.7275571092731659 0.14005916198913518 53.8863699638463 134.00363570859898 93.3294534113875 88
0.11714554837874724 0.3299991206105244 0.6960058597874353 256.32462634912923 94.40128939758047 171.99923880348885 89
0.9896591354529923 0.7977791296461578 0.8229930029414486 52.54432076589599 123.62635682916678 102.13301024929392 90
0.364813563652195 0.6347784247116453 0.5214434357124875 234.07843997114423 90.35463663401391 245.38272270022094 91
0.8960321141309124 0.7708736697199204 0.9581117795319137 54.52527954613737 51.416589743658974 168.43807736418384 92
0.6081258055269402 0.2953245333555859 0.7278954874700156 304.4468862326191 55.53036746261707 354.6407764320248 93
0.04001530746503739 0.5841210581107472 0.22896897382586 62.890512423737654 138.68976340705422 215.10102426610683 94
0.546178329426012 0.5836742505182142 0.8620407492450908 163.5742920921947 75.67622726326738 63.354044589528684 95
0.19747085798422825 0.17818396627636301 0.582250022801194 99.46454847574276 148.17955198406213 132.37087880148167 96
0.6757869041656012 0.16839395788751982 0.664441418752098 170.02718927165037 39.444785395448626 11.568708887112496 97
0.8583510919043189 0.5784677204347551 0.04630106830281252 40.22869540518891 62.9450060763623 8.336935861710021 98
0.04824646982223697 0.35888933805548573 0.5741859679721963 157.0051346513056 160.69815247247558 7.194857287018701 99
0.8330539632997391 0.26727364875925236 0.7653488215566737 254.47591706048604 86.79176025968721 209.82312379897385 100
0.5138818909026014 0.5094471377234938 0.4561474186381082 344.9172565524194 42.80666418332136 148.79194491458807 101
0.674231675235784 0.24175039126247286 0.6796410478532251 235.40384231040895 107.63365427800619 263.7187583001211 102
0.7584469085650313 0.7695347750494792 0.33179430795681425 33.478406718283786 102.48408640429308 228.75935714600993 103
0.9545863899408012 0.6087586658933274 0.7332162964180691 249.7597301411147 62.8662855616928 82.6107612027121 104
0.07704361909658655 0.7080792779462619 0.8613260177883629 58.35644340711256 69.98997785350261 236.80343526555203 105
0.08137576249444198 0.5163819256087833 0.07640024864813243 134.87614485596302 146.7937197264421 226.08766557422442 106
0.36579224707550184 0.983828121445574 0.07572059332297038 228.53150753748434 36.52107764846212 152.8642418320928 107
0.11708365130069798 0.6735470099942682 0.6359856651310436 82.89356719227527 127.33906200233383 312.4223558082312 108
0.8620282746213703 0.14643307642484021 0.8588329510242073 208.10817312018767 142.97241649587406 29.457157034152253 109
0.521214125272104 0.7020638530209924 0.4787485920167152 190.35600603552905 77.65365620214611 336.74251833708576 110
0.7303265057104307 0.009387804395012299 0.6377023721231065 284.4289789847232 127.55904352108509 284.32871618246617 111
0.14824041876963995 0.22870221527997672 0.519853089433799 349.20867629690827 78.40993846612282 353.3857729298755 112
0.3919050713407889 0.6092516691540113 0.11579517606376385 150.14746848512564 86.99948905853805 254.83933067785756 113
0.6656571587999832 0.8863691908202304 0.950120136298516 138.8129692930798 118.66869661214719 89.80916390615636 114
0.7670624290789865 0.5205256401936965 0.66939951108349 275.3767063845292 30.580310658372284 130.27039761202786 115
0.4899004396364103 0.42292910134621664 0.8339245381517428 102.3786207363265 117.42803287702195 68.95967533602351 116
0.3042477030762765 0.22851539856717684 0.3540776212548317 100.613509870444 69.97334577696915 94.64825037987914 117
0.4247215832776583 0.14835745525808225 0.2720827459480652 61.054491529553 142.71339675535708 300.0735000162009 118
0.6170695464580824 0.9518221076421622 0.6078652516075925 179.1169126983069 56.80636816022596 165.69123788685 119
0.9245874152970904 0.08052261044279208 0.5419102975872649 200.9294927196217 118.44380021610105 317.6341925114277 120
0.4267093329434946 0.7592656970555154 0.4790654920978242 235.67867509865516 124.30636742038064 4.332337457362936 121
0.7395565908346883 0.6376961209922484 0.5753536780736508 213.07024609000135 107.32543759161412 243.539105719951 122
0.23734521925115132 0.8209752865412449 0.36157065072988515 166.00391006452085 125.28320262101636 309.27430677180575 123
0.6679403541636151 0.1421105676551286 0.6671895483220165 307.97001478338876 81.13913642352834 172.87763198064846 124
0.6756291026068915 0.6102617862654988 0.6745118550167913 201.86226355123924 150.3515495232856 318.33029979390324 125
0.5830088909377448 0.2023967846109357 0.4572129543700988 232.4996103199621 103.492745287207 232.88788334084006 126
0.8656977235582621 0.6152650053191037 0.289582539152595 199.69418348136358 107.66734643966551 93.7536713142474 127
0.8571611413083005 0.9218842466538151 0.5417972660810828 99.0927369488617 49.22196170700893 341.3503505620234 128
0.36258565861153663 0.7596669281440894 0.017939806547724563 184.23557062618403 107.30792022378657 50.493967670946944 129
0.8283188207612836 0.772638725046588 0.8295710816131231 254.88721627687684 23.149169103786875 142.54248312704365 130
0.6049863920772868 0.6157749721186606 0.8831620786928368 100.87472622166437 151.1042092302042 338.49593980312403 131
0.02142921358620038 0.44845252931297586 0.8979116921249061 164.53808270431645 119.14138749184185 282.8604071712053 132
0.9544544469429203 0.14179646280532576 0.5518153546738144 247.7332091326575 93.40717260560966 295.67139937183975 133
0.41537534777906393 0.04038503760604161 0.45097153150490954 81.32531271577732 129.97441411281366 38.17585877612854 134
0.02134026617461477 0.5746932547605267 0.9560063951919271 1.6811187736360678 111.57408339777454 58.72367253381273 135
0.3541828071172697 0.6957647874050997 0.9199392875585569 90.7264256114909 43.23433460086521 4.029610458531341 136
0.9273211954825866 0.23846724899836788 0.700009162842033 323.53563278172726 77.88755998079388 336.15608538414386 137
0.17008599326710983 0.5850866588317898 0.6148319899810606 61.36023894239881 56.82065542314853 291.3706319435846 138
0.20825220026577138 0.29160166025055356 0.5737503153542618 64.16584166205278 49.63721666780482 327.5563341164369 139
0.23427306647369622 0.8528234585168228 0.4854912546943988 177.50698953339776 49.94679100485872 107.6785139014451 140
0.049871660672529974 0.30187546440576757 0.44933460690013094 151.57934334949687 45.57038683329761 127.9347540807382 141
0.36275097375768284 0.4821092238586062 0.20426130799099096 199.57372953458037 112.97329149229417 129.62744190186095 142
0.44856836514565374 0.459993056703616 0.7928763943391167 239.9967825463869 104.3186715181696 26.436945376519514 143
0.3846185058442562 0.45103610201124994 0.043498147691698796 167.79161375177313 87.46458407334225 338.94034288611556 144
0.1740214493049377 0.4833633921355204 0.3583032894738131 198.0141520446083 109.39580981172368 52.14483185731231 145
0.2368517680334249 0.32585648089811503 0.3568898883663169 83.21397219360068 6.837044762587096 261.90689281709814 146
0.640113806605954 0.30080068760906437 0.9234297900699405 184.8502444179207 137.73311699072582 187.74713573774125 147
0.3325731942171077 0.946088781243625 0.050816525395304124 139.86998635022067 72.24971493315762 131.90943686625553 148
0.7394789762655373 0.07697420398863765 0.5398035102573995 221.98870283527222 34.28749680129713 104.70587588472968 149
0.2286519263631638 0.9906249019779061 0.735380509802448 319.19102168347115 107.19390015367446 233.83832121782936 150
0.17343688091130693 0.9245601592522741 0.07294293602839791 274.35232370830255 105.41202154007284 47.58375275791637 151
0.016586778577124373 0.22874773291835412 0.5769476654595758 68.81921116543606 53.63935672092896 290.7817656193299 152
0.7688824029245815 0.16973447169619418 0.5456337273547861 138.9497613915783 54.730384183354644 240.91874071581017 153
0.5078789208457302 0.991322088176089 0.9888776822924119 18.473288520454446 106.80164043368185 132.53658827448766 154
0.894104978704321 0.8298434574397223 0.4776200542650453 287.71776162429137 70.25918679058636 249.8365327918022 155
0.47893960589754353 0.10678746562242007 0.10495490556431766 30.466586422490476 68.87890755204486 290.33427841743224 156
0.05293852072133771 0.4867771562690527 0.010332518255250424 78.23242672760546 35.22481418661379 321.40842202497856 157
0.6641532254354957 0.4216634168577902 0.7691984612283105 166.60939839684656 112.9542650590732 10.627718019872233 158
0.3844388068138762 0.019513022717790228 0.8969678530866214 25.4380879818593 90.01440949177113 318.03895946266533 159
0.2364156923901738 0.983041183089568 0.4903167201259684 294.3230106391383 48.916545280748835 54.96096938133247 160
0.6409444173407393 0.8876442109202148 0.1661843320145058 22.306222226916276 150.24665555332282 239.2325360460589 161
0.1715728780952415 0.7312986573680158 0.5210273615065225 34.04762371061202 54.689702189182384 140.9068049646712 162
0.33126876589644993 0.5113117734148915 0.7678715757665594 81.63497226477476 142.76226673369027 82.75709869219266 163
0.42623054194804383 0.41758909232602265 0.6964867447755645 321.94594433304195 84.29106855271047 151.04004709763507 164
0.5489995594630491 0.3278359569527484 0.6780065781637806 190.01822997361668 53.901152321960105 115.98952348305421 165
0.4247272285147204 0.427315173121537 0.6079072717723804 33.65219643726509 108.320491581438 51.765224574618095 166
0.9463142445485342 0.0472935865365771 0.017085024278877165 313.2329897001098 105.84052661215242 306.4106863758249 167
0.6042177697825836 0.545557408388507 0.6642635548040181 280.0603665417655 121.9292506398751 245.46996656213406 168
0.860219531762599 0.6965382121959733 0.07690100735439594 355.6943913222147 110.85336890110104 314.4128641062595 169
0.272064114462559 0.6458666267671508 0.4510056995830296 343.6523658619874 81.96391477611382 306.9488775270539 170
0.5764666217189484 0.19888438214546003 0.36351124623818315 89.35025962028045 146.19581470615384 224.5883768299523 171
0.32882388765028225 0.9283829854811884 0.2904972416861768 156.86968769296297 118.02455959458447 10.005151987187194 172
0.58492003672595 0.6739758724374509 0.863358193187168 15.71486055741136 69.9772416201031 277.58726341988927 173
0.13966416206085122 0.48522628983920807 0.8358240764390754 56.83747777975341 109.73972856312916 208.509578882468 174
0.54637724678531 0.9593809567798156 0.07580623161737757 69.98964070047467 107.56036498955764 76.20600642993355 175
0.6150167313239926 0.892440294308115 0.007935243408373073 124.78717039542909 52.734016957383275 118.84461461784637 176
0.07704273161360738 0.04318939473876545 0.6684269485818894 117.9562181354669 97.23430740161028 202.46749156977506 177
0.2037676217695732 0.3859875721591696 0.7910756717548985 279.2456913685157 94.96074345464496 126.10501888030237 178
0.8866894354209277 0.20703562546965848 0.8655592083601239 265.84261769305766 104.59533719881848 304.0697013917649 179
0.19912056317041235 0.3949958819418735 0.010550399925273504 148.82733087335203 115.28487025251098 268.88368074041045 180
0.6161663813148999 0.2955635275211844 0.8980124457591504 306.4047432671083 169.67275617790153 128.04271967043442 181
0.9162577318165511 0.984636582298431 0.8626529844682815 211.21445866772217 33.04579441972146 147.4882109676249 182
0.983569877114059 0.29466802533396186 0.8848701561458394 23.55350012653377 85.34910920980471 354.8100464823908 183
0.9489389740183074 0.19656484451746156 0.8586329436640787 192.46540575562187 89.71967312083643 18.976352230269008 184
0.8578922044620418 0.2700100835960083 0.0518834271572961 55.857419595763915 84.84342439640615 151.75885457208386 185
0.5226246014675882 0.16616706560222871 0.5544596317718106 335.5740919089522 91.62644760591911 259.9383394800503 186
0.9490685275289118 0.45629771916234907 0.7987503104917129 184.29632068081875 122.1075300509312 290.17021064703545 187
0.6381886918013517 0.013351771667519597 0.014144965399591371 268.8801668802034 101.30560988722924 242.63581136570528 188
0.05076046474276673 0.33099536597233037 0.4877746499362993 176.3780526058363 120.56929559825029 36.748546560739 189
0.6330134543800761 0.6650274772008521 0.6746127894160083 61.26659173028194 132.2876162514931 231.06759912507457 190
0.9248880528053657 0.2583145896070974 0.0843259613953469 201.5005725530659 149.96110968574828 167.52469696901 191
0.13922376836621006 0.5180737459679682 0.19885324270726495 323.507691757258 53.035084818895776 18.510791989691548 192
0.29388164541550144 0.574640800130098 0.3635468112469414 29.477184190753555 151.00311852404033 230.57905370139886 193
0.9539569413123786 0.7977417999057463 0.33133856254061195 146.83580627796727 128.94250241916978 10.750735559429208 194
0.23315609537952378 0.5523486341919478 0.23799239719349602 253.8388428600152 133.35308072741643 337.2153090040068 195
0.9188596200369978 0.4834607160668114 0.41886233650483456 220.74165388683244 163.5765153273632 88.41018862159385 196
0.7105508165613655 0.6019087362789847 0.05021373832473895 216.17689777802167 132.67012833475545 234.61516615109318 197
0.33453603599980736 0.47944930110845796 0.08579182228422588 49.581982275211004 133.23692560176937 96.83826229743704 198
0.8583803657584055 0.7271181500472538 0.9575916127834693 29.723563874007244 148.9768285418139 138.79719636448868 199
0.8289074120359701 0.008759280708644596 0.7596342322583185 357.0329701193336 33.54175655295003 329.94796764394425 200
0.8538628729543313 0.3227659462573288 0.6468930447336768 19.455010039966773 146.4197673947619 139.64067699443086 201
0.9173149499585006 0.3233809988330974 0.9807863100463219 191.74132106384477 36.298146492712576 206.9297376395392 202
0.5821809249249464 0.9522036094534244 0.41711758934157733 336.68177282952934 162.97395670935893 182.83597001977265 203
0.7343079476289138 0.10234895052951311 0.08356909170332638 298.50099559423643 26.161671559762986 146.8532680824941 204
0.16455411630170017 0.9270313795448379 0.8875071685338952 127.23007156491853 59.86513413825184 267.21007436181236 205
0.5391807809677011 0.7031372333367413 0.5226577798248047 317.8984119525268 42.30676535155438 201.3648387825505 206
0.7267370181271524 0.30101961092357177 0.0819869841841367 210.99910264322796 64.60253563701622 1.7271980751357363 207
0.8617041010879782 0.8569658667889469 0.7959020783420595 74.53468996618335 159.95307146777458 172.22163415200515 208
0.7105670622485968 0.513498014705135 0.2087975892777777 132.28540868534114 83.96388058774544 328.26639612701075 209
0.7959988872370642 0.104394038076202 0.3219669531316665 276.16608978553995 113.60707764693615 74.5011773962826 210
0.8902389140386683 0.5754901547452325 0.636121275931607 311.8062663318716 6.97610598979636 128.8904016892136 211
0.38380537304060103 0.20457695434386403 0.4828235045821543 207.97476587339844 136.4187967138596 12.180716124625777 212
0.4791758307575577 0.19740347224558175 0.35906577081694807 305.75816726034344 58.39520519242847 93.35597580276779 213
0.13433395214773103 0.1970197890893821 0.6131973560006034 74.62270733512669 146.93179686672727 261.1143650551991 214
0.3313102655775603 0.36260868788439854 0.3312407270022246 321.2902192246791 118.97443264640638 122.00602367095436 215
0.9145696051143339 0.2686025518768097 0.5806501005970035 203.03801923757905 131.01528259523698 235.8378103628963 216
0.6990920555407077 0.19924715128339282 0.9530429273999944 253.96473052526855 138.82277938597247 85.09935105367407 217
0.26764061089716695 0.2615839982878105 0.6358524370698672 95.30588635035653 53.63010058479003 242.17465310336746 218
0.010631866606574565 0.019860404541686645 0.9881084316634723 107.36955704901527 80.49050144621893 218.8190284826981 219
0.10740166873223607 0.16761570234323228 0.8030415383937117 109.64120741932138 163.3359327975784 252.49890086435573 220
0.7341092321867915 0.054539415858017935 0.6163768212694176 211.55292379699088 91.52877098752084 95.14136461454042 221
0.2608733511386274 0.39612690334803535 0.1981370288379238 153.59539566656778 108.06432339323496 230.7016765881985 222
0.7897169632440384 0.48291310653597364 0.6132799260500902 12.342335096198909 117.07487043490005 162.92532936708918 223
0.33491531516954876 0.3535800203608272 0.39137558528832567 141.6082839435661 64.71716091508247 132.4734973870397 224
0.300060322585719 0.24117641922050448 0.2097475321092181 109.97207559091888 20.224379556774828 74.53284374059989 225
0.016888991326400385 0.5097609082422934 0.1968990178102366 62.17448743282794 26.237810488117713 162.8427650430249 226
0.3622266968559884 0.866162944257304 0.4557514498610723 352.09389570266256 69.36467941455507 276.1810997104264 227
0.47744994508631666 0.6688767270316875 0.9145594861176032 157.64146543738948 158.19827150492466 69.46293564820118 228
0.6379532578441199 0.47978043012047616 0.41524290989435125 204.96345675499398 22.8527405078626 103.78172248624878 229
0.6048563182304203 0.5847744539660155 0.38771803100481067 36.98987936347719 22.640595775946476 232.23377613611927 230
0.25914590590137127 0.6424677924710344 0.48874778469986085 225.88536522563936 120.91981889074118 157.7899402060632 231
0.20952029439053593 0.170931690943107 0.9534122801923582 90.89533579606878 135.77460219212065 162.57512529216754 232
0.17443835389905119 0.28958472476215164 0.7337496832106228 202.96321276269254 13.684607447862568 98.35391425475683 233
0.5530985382153298 0.11563415908909076 0.5856034635844773 246.46558743194643 16.35246260415998 79.86842904323167 234
0.7363082458899267 0.47856586455791184 0.4468569241136644 58.76212188571375 132.7000461320262 190.14686920730114 235
0.8233993464472957 0.5727250873913989 0.3959781077537513 195.72444239381352 76.07224932708141 114.71477219888283 236
0.978172819142742 0.4471194071504927 0.6982933927241438 310.9012351908545 83.95704637215974 111.31342050563481 237
0.6990037497495906 0.2345842166093928 0.5505711835155666 121.57086759711126 79.95912985564965 38.01735168453463 238
0.6034687441305143 0.2308988832173214 0.3610906150594555 335.5768605610775 83.92944956460488 338.85923787649836 239
0.07977721640469565 0.6081927121917547 0.6707060125824602 5.512568906143054 71.24790177691014 358.317073083548 240
0.3592685894183995 0.4143857483894393 0.7950692646714634 355.59472363062844 43.12786636390919 100.83274558235668 241
0.20817565100822905 0.30392225610787094 0.363033904035825 158.23949331816755 116.70675446030934 264.4418158334898 242
0.41419353849428187 0.3328051109805594 0.9569856019293322 97.03166411675988 42.6761947730239 203.58967435711426 243
0.8306416506259104 0.5185440795601384 0.3317960218721975 244.62845347909945 157.91243417160442 299.7038536190408 244
0.10834274070292829 0.9218917039594856 0.6984883204046559 103.7396542101811 126.10316450547806 93.44004997645281 245
0.9157208286719213 0.5517166267038358 0.8621591889282813 259.02667819922027 53.20536349995974 268.91003868870797 246
0.8639402523014915 0.3622461022245708 0.17930209448051812 294.4704376781435 18.325082121140703 304.39621567720843 247
0.5438447372702353 0.8979298298864105 0.8566298909026401 183.86613563245442 144.05777464801048 264.77027502730067 248
0.8334004851637993 0.7949175012426518 0.6967193456886425 171.26364837778289 85.64026938072507 86.6549309027175 249
0.02264941896321815 0.11168476206983484 0.6998750920198987 221.78797086557523 104.39816912425353 32.20010028056685 250
0.42444062098897667 0.17427723692577352 0.8670318013626177 79.32974497860484 62.40241543300856 310.38465400268 251
0.3859150379799826 0.9204869906376358 0.5081996978413182 198.10421228789565 38.82839327054733 168.89898631362206 252
0.8239696459661214 0.8549859941267601 0.553524871614634 253.0152623806974 137.93926009697577 158.8256108489862 253
0.32840188271640935 0.5832566281425675 0.10500849832057747 229.54126974949236 108.55653769661029 300.1160928360868 254
0.9180732883994759 0.022432623926396972 0.30166712887835345 271.53298404986833 118.05862756520001 335.36261614092126 255
0.48081141813431477 0.6988917018946167 0.6705547713783171 58.50523891072499 73.80460054117324 323.1181219708906 256
0.7699227178992016 0.3334572811519888 0.19742722588848308 184.84000227208884 68.40904875954254 26.380878958688314 257
0.1971352983055546 0.26108313138014594 0.17109274992792134 333.1247558549267 103.28118230521183 194.61080779213816 258
0.4142308857548648 0.9282753002683591 0.044088090441250574 267.67472457690553 51.234263174349664 148.98289363762777 259
0.2002878349899159 0.4211938170110134 0.8607642023189495 80.89443445216801 158.6273560077293 46.52786087838343 260
0.04749214247881475 0.8983923118085068 0.6455210857120097 147.13005782551932 47.29386310026942 8.760490196167732 261
0.548267326294496 0.9543046751183618 0.6764210575978266 114.44671935447914 106.63955874098066 258.35176880326014 262
